BLOCK_GEOID20,lat,lon,poverty_rate_est,Median_Income_BG,poverty_norm,need_score,prob_old,prob_new,access_change,priority_after_move,risk_of_being_worse_off
361090004001025,42.4524172,-76.4866961,4.7,61250,0.04812030075,0.0289764249,0,0.1636129027,0.1636129027,0.02423550791,0
361090023002046,42.566424,-76.5075625,2.2,100688,0.01052631579,0.00639637946,0,0.04884599596,0.04884599596,0.006083941934,0
361090010003007,42.4359698,-76.5057966,27.1,33936,0.384962406,0.2310980707,0,0.2257488581,0.2257488581,0.1789279451,0
361090005001010,42.4763964,-76.4572354,9.9,110288,0.1263157895,0.0758643057,0,0.09911587909,0.09911587909,0.06834494835,0
361090019021055,42.2867163,-76.4903525,4.5,87429,0.04511278195,0.02715621175,0,0.08988625244,0.08988625244,0.02471524165,0
361090014002005,42.4634774,-76.400673,17.2,71719,0.2360902256,0.1417521006,0,0.05940725474,0.05940725474,0.1333309974,0
361090014002014,42.4685301,-76.4072212,17.2,71719,0.2360902256,0.1417521006,0,0.06190723471,0.06190723471,0.13297662,0
361090015003020,42.5239978,-76.526939,5.4,163981,0.05864661654,0.0352305975,0,0.1001222555,0.1001222555,0.03170323061,0
361090020001023,42.4951478,-76.2921206,29.8,50086,0.4255639098,0.2554492863,0,0.01467980698,0.01467980698,0.2516993401,0
361090023003035,42.60841,-76.5567106,18.8,79973,0.2601503759,0.1561832402,0,0.03118727274,0.03118727274,0.1513123109,0
361090023002085,42.5471094,-76.5147666,2.2,100688,0.01052631579,0.00639637946,0,0.0671565477,0.0671565477,0.005966820697,0
361090020002016,42.4874907,-76.2953888,11.3,90833,0.1473684211,0.08850755353,0,0.01591005543,0.01591005543,0.08709939345,0
361090023001003,42.6146074,-76.4556248,18.4,72221,0.2541353383,0.1525788672,0,0.01828432012,0.01828432012,0.1497890663,0
361090014003011,42.4414132,-76.4260976,5.7,165000,0.06315789474,0.03793675323,0,0.0889648196,0.0889648196,0.03456171682,0
361090019011016,42.3966014,-76.301622,9.7,65682,0.1233082707,0.07408654859,0,0.02197227437,0.02197227437,0.07245869862,0
361090023002065,42.5393861,-76.4908593,2.2,100688,0.01052631579,0.00639637946,0,0.06448847348,0.06448847348,0.005983886712,0
361090015002011,42.5250345,-76.4784566,3.2,66789,0.02556390977,0.01543926808,0,0.07100147202,0.07100147202,0.01434305732,0
361090010002072,42.4288357,-76.5277302,4.2,110667,0.04060150376,0.02443550695,0,0.3008598295,0.3008598295,0.0170838445,0
361090022001039,42.5974301,-76.3693269,3.6,58821,0.03157894737,0.01905306975,0,0.01238669885,0.01238669885,0.01881706512,0
361090016001091,42.5326899,-76.6161281,3.2,69946,0.02556390977,0.01543737455,0,0.1159032057,0.1159032057,0.01364813335,0
361090010001007,42.4338524,-76.5139428,23.6,66726,0.3323308271,0.1994994562,0,0.2503084975,0.2503084975,0.1495630471,0
